Date,기준금리,SHY,IEF,TLT
2017-06-22,1.25%,84.5,107.7699966430664,127.83999633789062
2017-06-23,1.25%,84.55000305175781,107.8000030517578,127.77999877929688
2017-06-26,1.25%,84.55000305175781,107.88999938964844,128.25999450683594
2017-06-27,1.25%,84.5,107.36000061035156,126.88999938964844
2017-06-28,1.25%,84.54000091552734,107.26000213623048,126.47000122070312
2017-06-29,1.25%,84.48999786376953,106.86000061035156,125.41000366210938
2017-06-30,1.25%,84.48999786376953,106.61000061035156,125.12000274658205
2017-07-03,1.25%,84.36000061035156,106.05999755859376,124.45999908447266
2017-07-05,1.25%,84.38999938964844,106.13999938964844,124.48999786376952
2017-07-06,1.25%,84.41000366210938,105.94000244140624,123.45999908447266
2017-07-07,1.25%,84.4000015258789,105.7699966430664,122.72000122070312
2017-07-10,1.25%,84.44000244140625,105.91000366210938,122.9000015258789
2017-07-11,1.25%,84.47000122070312,106.0500030517578,123.11000061035156
2017-07-12,1.25%,84.51000213623047,106.36000061035156,123.95999908447266
2017-07-13,1.25%,84.47000122070312,106.25,123.18000030517578
2017-07-14,1.25%,84.51000213623047,106.4000015258789,123.33000183105467
2017-07-17,1.25%,84.5199966430664,106.52999877929688,123.66999816894533
2017-07-18,1.25%,84.54000091552734,106.91999816894533,124.75
2017-07-19,1.25%,84.54000091552734,106.91999816894533,124.8000030517578
2017-07-20,1.25%,84.54000091552734,106.9499969482422,125.16000366210938
2017-07-21,1.25%,84.58000183105469,107.13999938964844,125.69000244140624
2017-07-24,1.25%,84.55000305175781,107.06999969482422,125.1999969482422
2017-07-25,1.25%,84.5,106.47000122070312,123.56999969482422
2017-07-26,1.25%,84.55999755859375,106.80999755859376,123.7699966430664
2017-07-27,1.25%,84.54000091552734,106.63999938964844,123.16000366210938
2017-07-28,1.25%,84.58999633789062,106.81999969482422,123.88999938964844
2017-07-31,1.25%,84.58000183105469,106.8499984741211,124.04000091552734
2017-08-01,1.25%,84.54000091552734,106.9499969482422,124.63999938964844
2017-08-02,1.25%,84.5,106.8499984741211,124.70999908447266
2017-08-03,1.25%,84.52999877929688,107.22000122070312,126.0
2017-08-04,1.25%,84.5,106.93000030517578,124.93000030517578
2017-08-07,1.25%,84.52999877929688,106.98999786376952,125.06999969482422
2017-08-08,1.25%,84.52999877929688,106.9000015258789,124.62000274658205
2017-08-09,1.25%,84.5199966430664,107.02999877929688,125.3000030517578
2017-08-10,1.25%,84.55000305175781,107.43000030517578,126.37000274658205
2017-08-11,1.25%,84.66000366210938,107.5500030517578,126.43000030517578
2017-08-14,1.25%,84.58999633789062,107.29000091552734,125.77999877929688
2017-08-15,1.25%,84.55000305175781,106.97000122070312,125.25
2017-08-16,1.25%,84.5999984741211,107.16999816894533,125.70999908447266
2017-08-17,1.25%,84.62000274658203,107.5500030517578,126.6500015258789
2017-08-18,1.25%,84.61000061035156,107.56999969482422,126.62000274658205
2017-08-21,1.25%,84.62999725341797,107.63999938964844,126.93000030517578
2017-08-22,1.25%,84.62000274658203,107.43000030517578,126.44000244140624
2017-08-23,1.25%,84.69999694824219,107.8000030517578,127.3000030517578
2017-08-24,1.25%,84.62000274658203,107.62999725341795,126.83000183105467
2017-08-25,1.25%,84.6500015258789,107.80999755859376,127.31999969482422
2017-08-28,1.25%,84.62000274658203,107.91000366210938,127.23999786376952
2017-08-29,1.25%,84.66000366210938,108.16000366210938,127.6500015258789
2017-08-30,1.25%,84.68000030517578,108.06999969482422,127.61000061035156
2017-08-31,1.25%,84.68000030517578,108.23999786376952,127.98999786376952
2017-09-01,1.25%,84.58999633789062,107.76000213623048,126.75
2017-09-05,1.25%,84.66999816894531,108.51000213623048,128.75999450683594
2017-09-06,1.25%,84.66000366210938,108.25,127.97000122070312
2017-09-07,1.25%,84.70999908447266,108.72000122070312,129.27999877929688
2017-09-08,1.25%,84.69000244140625,108.63999938964844,129.0
2017-09-11,1.25%,84.61000061035156,108.0199966430664,127.45999908447266
2017-09-12,1.25%,84.56999969482422,107.76000213623048,126.79000091552734
2017-09-13,1.25%,84.55000305175781,107.54000091552734,126.29000091552734
2017-09-14,1.25%,84.55999755859375,107.55999755859376,126.80999755859376
2017-09-15,1.25%,84.55000305175781,107.69000244140624,126.86000061035156
2017-09-18,1.25%,84.5,107.2699966430664,126.12999725341795
2017-09-19,1.25%,84.51000213623047,107.1500015258789,125.81999969482422
2017-09-20,1.25%,84.44000244140625,106.94000244140624,125.91000366210938
2017-09-21,1.25%,84.41999816894531,106.8000030517578,125.83999633789062
2017-09-22,1.25%,84.44000244140625,106.98999786376952,126.1999969482422
2017-09-25,1.25%,84.48999786376953,107.30999755859376,126.98999786376952
2017-09-26,1.25%,84.47000122070312,107.22000122070312,126.76000213623048
2017-09-27,1.25%,84.45999908447266,106.66999816894533,124.8499984741211
2017-09-28,1.25%,84.47000122070312,106.6500015258789,124.4800033569336
2017-09-29,1.25%,84.44999694824219,106.5199966430664,124.76000213623048
2017-10-02,1.25%,84.44000244140625,106.23999786376952,124.27999877929688
2017-10-03,1.25%,84.38999938964844,106.38999938964844,124.4000015258789
2017-10-04,1.25%,84.55000305175781,106.36000061035156,124.41000366210938
2017-10-05,1.25%,84.37000274658203,106.25,123.94000244140624
2017-10-06,1.25%,84.33999633789062,106.12000274658205,123.58999633789062
2017-10-09,1.25%,84.33999633789062,106.23999786376952,123.9800033569336
2017-10-10,1.25%,84.36000061035156,106.27999877929688,124.18000030517578
2017-10-11,1.25%,84.3499984741211,106.4000015258789,124.41999816894533
2017-10-12,1.25%,84.33999633789062,106.5,124.9499969482422
2017-10-13,1.25%,84.38999938964844,106.86000061035156,125.8499984741211
2017-10-16,1.25%,84.30999755859375,106.68000030517578,125.76000213623048
2017-10-17,1.25%,84.31999969482422,106.63999938964844,125.91999816894533
2017-10-18,1.25%,84.29000091552734,106.37000274658205,125.08999633789062
2017-10-19,1.25%,84.33999633789062,106.4800033569336,125.30999755859376
2017-10-20,1.25%,84.29000091552734,106.04000091552734,123.9800033569336
2017-10-23,1.25%,84.29000091552734,106.13999938964844,124.1999969482422
2017-10-24,1.25%,84.2699966430664,105.81999969482422,123.43000030517578
2017-10-25,1.25%,84.25,105.6500015258789,122.83999633789062
2017-10-26,1.25%,84.25,105.51000213623048,122.43000030517578
2017-10-27,1.25%,84.30999755859375,105.8499984741211,123.23999786376952
2017-10-30,1.25%,84.3499984741211,106.2300033569336,124.41999816894533
2017-10-31,1.25%,84.30000305175781,106.16000366210938,124.45999908447266
2017-11-01,1.25%,84.20999908447266,106.05999755859376,124.75
2017-11-02,1.25%,84.2300033569336,106.1999969482422,125.3000030517578
2017-11-03,1.25%,84.18000030517578,106.37000274658205,125.63999938964844
2017-11-06,1.25%,84.2300033569336,106.5,126.11000061035156
2017-11-07,1.25%,84.19000244140625,106.54000091552734,126.63999938964844
2017-11-08,1.25%,84.18000030517578,106.41000366210938,126.36000061035156
2017-11-09,1.25%,84.16999816894531,106.37000274658205,126.0
2017-11-10,1.25%,84.13999938964844,105.83000183105467,124.0999984741211
2017-11-13,1.25%,84.12999725341797,105.77999877929688,124.36000061035156
2017-11-14,1.25%,84.1500015258789,105.93000030517578,125.1999969482422
2017-11-15,1.25%,84.12000274658203,106.30999755859376,126.55999755859376
2017-11-16,1.25%,84.12999725341797,106.04000091552734,125.45999908447266
2017-11-17,1.25%,84.08000183105469,106.18000030517578,126.38999938964844
2017-11-20,1.25%,84.05000305175781,106.01000213623048,126.33999633789062
2017-11-21,1.25%,84.02999877929688,106.02999877929688,126.73999786376952
2017-11-22,1.25%,84.0999984741211,106.37000274658205,127.1500015258789
2017-11-24,1.25%,84.0999984741211,106.27999877929688,126.8000030517578
2017-11-27,1.25%,84.0999984741211,106.3499984741211,126.62000274658205
2017-11-28,1.25%,84.11000061035156,106.37000274658205,126.79000091552734
2017-11-29,1.25%,84.08999633789062,106.02999877929688,125.54000091552734
2017-11-30,1.25%,84.04000091552734,105.6999969482422,125.12000274658205
2017-12-01,1.25%,83.9800033569336,105.93000030517578,126.5500030517578
2017-12-04,1.25%,83.93000030517578,105.87999725341795,126.61000061035156
2017-12-05,1.25%,83.91999816894531,105.95999908447266,127.23999786376952
2017-12-06,1.25%,83.95999908447266,106.18000030517578,127.68000030517578
2017-12-07,1.25%,83.97000122070312,105.98999786376952,126.68000030517578
2017-12-08,1.25%,83.97000122070312,105.91000366210938,126.69000244140624
2017-12-11,1.25%,83.93000030517578,105.83999633789062,126.43000030517578
2017-12-12,1.25%,83.93000030517578,105.75,126.37999725341795
2017-12-13,1.25%,84.0199966430664,106.18000030517578,127.33000183105467
2017-12-14,1.50%,83.98999786376953,106.13999938964844,127.87000274658205
2017-12-15,1.50%,83.94999694824219,106.12000274658205,128.35000610351562
2017-12-18,1.50%,83.94999694824219,105.87999725341795,127.18000030517578
2017-12-19,1.50%,83.91000366210938,105.4000015258789,125.52999877929688
2017-12-20,1.50%,83.91999816894531,105.08999633789062,124.13999938964844
2017-12-21,1.50%,83.81999969482422,105.0,124.5999984741211
2017-12-22,1.50%,83.79000091552734,105.04000091552734,124.7699966430664
2017-12-26,1.50%,83.77999877929688,105.08000183105467,125.13999938964844
2017-12-27,1.50%,83.81999969482422,105.52999877929688,126.7699966430664
2017-12-28,1.50%,83.83000183105469,105.4000015258789,126.66000366210938
2017-12-29,1.50%,83.8499984741211,105.56999969482422,126.86000061035156
2018-01-02,1.50%,83.81999969482422,105.22000122070312,125.48999786376952
2018-01-03,1.50%,83.81999969482422,105.33000183105467,126.08999633789062
2018-01-04,1.50%,83.77999877929688,105.27999877929688,126.06999969482422
2018-01-05,1.50%,83.77999877929688,105.1500015258789,125.70999908447266
2018-01-08,1.50%,83.77999877929688,105.0999984741211,125.62999725341795
2018-01-09,1.50%,83.75,104.5999984741211,123.9499969482422
2018-01-10,1.50%,83.77999877929688,104.56999969482422,123.8000030517578
2018-01-11,1.50%,83.75,104.63999938964844,124.30999755859376
2018-01-12,1.50%,83.73999786376953,104.56999969482422,124.5199966430664
2018-01-16,1.50%,83.7300033569336,104.62000274658205,125.04000091552734
2018-01-17,1.50%,83.69999694824219,104.38999938964844,124.87000274658205
2018-01-18,1.50%,83.68000030517578,104.05999755859376,123.70999908447266
2018-01-19,1.50%,83.70999908447266,103.79000091552734,123.05999755859376
2018-01-22,1.50%,83.66999816894531,103.75,123.18000030517578
2018-01-23,1.50%,83.72000122070312,104.0500030517578,123.70999908447266
2018-01-24,1.50%,83.69999694824219,103.8499984741211,123.04000091552734
2018-01-25,1.50%,83.68000030517578,104.08000183105467,124.0500030517578
2018-01-26,1.50%,83.62999725341797,103.7699966430664,123.58999633789062
2018-01-29,1.50%,83.5999984741211,103.51000213623048,122.7300033569336
2018-01-30,1.50%,83.61000061035156,103.2699966430664,122.01000213623048
2018-01-31,1.50%,83.61000061035156,103.3000030517578,122.7300033569336
2018-02-01,1.50%,83.48999786376953,102.5999984741211,120.6999969482422
2018-02-02,1.50%,83.5,102.22000122070312,119.58000183105467
2018-02-05,1.50%,83.6500015258789,103.05999755859376,120.70999908447266
2018-02-06,1.50%,83.58999633789062,102.61000061035156,119.95999908447266
2018-02-07,1.50%,83.52999877929688,102.30999755859376,118.81999969482422
2018-02-08,1.50%,83.54000091552734,102.4000015258789,118.69000244140624
2018-02-09,1.50%,83.61000061035156,102.22000122070312,117.94000244140624
2018-02-12,1.50%,83.56999969482422,102.19000244140624,118.45999908447266
2018-02-13,1.50%,83.56999969482422,102.36000061035156,118.98999786376952
2018-02-14,1.50%,83.44999694824219,101.73999786376952,117.66999816894533
2018-02-15,1.50%,83.41999816894531,101.7699966430664,118.06999969482422
2018-02-16,1.50%,83.44000244140625,102.01000213623048,118.70999908447266
2018-02-20,1.50%,83.43000030517578,101.9000015258789,118.19000244140624
2018-02-21,1.50%,83.44000244140625,101.5999984741211,116.73999786376952
2018-02-22,1.50%,83.44999694824219,101.73999786376952,117.08999633789062
2018-02-23,1.50%,83.47000122070312,102.12999725341795,118.12999725341795
2018-02-26,1.50%,83.4800033569336,102.25,118.16999816894533
2018-02-27,1.50%,83.41999816894531,101.93000030517578,118.0
2018-02-28,1.50%,83.44000244140625,102.16999816894533,118.75
2018-03-01,1.50%,83.47000122070312,102.4499969482422,119.31999969482422
2018-03-02,1.50%,83.43000030517578,102.06999969482422,118.3499984741211
2018-03-05,1.50%,83.43000030517578,101.94000244140624,118.02999877929688
2018-03-06,1.50%,83.41000366210938,101.93000030517578,118.13999938964844
2018-03-07,1.50%,83.41000366210938,101.93000030517578,118.01000213623048
2018-03-08,1.50%,83.43000030517578,102.13999938964844,118.69000244140624
2018-03-09,1.50%,83.38999938964844,101.91999816894533,117.91000366210938
2018-03-12,1.50%,83.43000030517578,102.16000366210938,118.58999633789062
2018-03-13,1.50%,83.44999694824219,102.33000183105467,119.19000244140624
2018-03-14,1.50%,83.44000244140625,102.52999877929688,120.23999786376952
2018-03-15,1.50%,83.44999694824219,102.48999786376952,120.23999786376952
2018-03-16,1.50%,83.41000366210938,102.37000274658205,119.80999755859376
2018-03-19,1.50%,83.41000366210938,102.2699966430664,119.43000030517578
2018-03-20,1.50%,83.37999725341797,102.06999969482422,118.9499969482422
2018-03-21,1.50%,83.44000244140625,102.13999938964844,119.08000183105467
2018-03-22,1.75%,83.4800033569336,102.55999755859376,120.26000213623048
2018-03-23,1.75%,83.5,102.6999969482422,120.16999816894533
2018-03-26,1.75%,83.45999908447266,102.41999816894533,119.70999908447266
2018-03-27,1.75%,83.5199966430664,103.0,120.98999786376952
2018-03-28,1.75%,83.52999877929688,102.9800033569336,121.30999755859376
2018-03-29,1.75%,83.55999755859375,103.19000244140624,121.9000015258789
2018-04-02,1.75%,83.48999786376953,103.12000274658205,121.87999725341795
2018-04-03,1.75%,83.44999694824219,102.79000091552734,120.94000244140624
2018-04-04,1.75%,83.4000015258789,102.7300033569336,120.69000244140624
2018-04-05,1.75%,83.41999816894531,102.47000122070312,119.79000091552734
2018-04-06,1.75%,83.48999786376953,102.91999816894533,121.0999984741211
2018-04-09,1.75%,83.4800033569336,102.94000244140624,121.3000030517578
2018-04-10,1.75%,83.44000244140625,102.76000213623048,121.08000183105467
2018-04-11,1.75%,83.44000244140625,102.86000061035156,121.51000213623048
2018-04-12,1.75%,83.38999938964844,102.48999786376952,120.62000274658205
2018-04-13,1.75%,83.37000274658203,102.58000183105467,120.9000015258789
2018-04-16,1.75%,83.36000061035156,102.52999877929688,120.94000244140624
2018-04-17,1.75%,83.36000061035156,102.58999633789062,121.2699966430664
2018-04-18,1.75%,83.29000091552734,102.19000244140624,120.3000030517578
2018-04-19,1.75%,83.29000091552734,101.91000366210938,119.31999969482422
2018-04-20,1.75%,83.26000213623047,101.56999969482422,118.45999908447266
2018-04-23,1.75%,83.25,101.47000122070312,118.48999786376952
2018-04-24,1.75%,83.2699966430664,101.3499984741211,117.9499969482422
2018-04-25,1.75%,83.26000213623047,101.12999725341795,117.16000366210938
2018-04-26,1.75%,83.27999877929688,101.41999816894533,117.9800033569336
2018-04-27,1.75%,83.30000305175781,101.58999633789062,118.88999938964844
2018-04-30,1.75%,83.2699966430664,101.6999969482422,119.0999984741211
2018-05-01,1.75%,83.12999725341797,101.3499984741211,118.41000366210938
2018-05-02,1.75%,83.16000366210938,101.37000274658205,118.27999877929688
2018-05-03,1.75%,83.22000122070312,101.62999725341795,118.80999755859376
2018-05-04,1.75%,83.19000244140625,101.63999938964844,118.98999786376952
2018-05-07,1.75%,83.19000244140625,101.58999633789062,118.8000030517578
2018-05-08,1.75%,83.19999694824219,101.41999816894533,118.69000244140624
2018-05-09,1.75%,83.16000366210938,101.19000244140624,117.9800033569336
2018-05-10,1.75%,83.16000366210938,101.4000015258789,118.93000030517578
2018-05-11,1.75%,83.16000366210938,101.41000366210938,119.2300033569336
2018-05-14,1.75%,83.16000366210938,101.19000244140624,118.5999984741211
2018-05-15,1.75%,83.11000061035156,100.62999725341795,117.25
2018-05-16,1.75%,83.11000061035156,100.41999816894533,116.8000030517578
2018-05-17,1.75%,83.12999725341797,100.36000061035156,116.20999908447266
2018-05-18,1.75%,83.16999816894531,100.75,117.20999908447266
2018-05-21,1.75%,83.16999816894531,100.81999969482422,117.2699966430664
2018-05-22,1.75%,83.16999816894531,100.77999877929688,117.08999633789062
2018-05-23,1.75%,83.23999786376953,101.23999786376952,117.94000244140624
2018-05-24,1.75%,83.29000091552734,101.5,118.87999725341795
2018-05-25,1.75%,83.36000061035156,101.9000015258789,119.62000274658205
2018-05-29,1.75%,83.5999984741211,103.0,122.23999786376952
2018-05-30,1.75%,83.5,102.55999755859376,121.41999816894533
2018-05-31,1.75%,83.45999908447266,102.51000213623048,121.22000122070312
2018-06-01,1.75%,83.2699966430664,101.93000030517578,120.3000030517578
2018-06-04,1.75%,83.19999694824219,101.56999969482422,119.43000030517578
2018-06-05,1.75%,83.25,101.83000183105467,119.70999908447266
2018-06-06,1.75%,83.22000122070312,101.41999816894533,118.73999786376952
2018-06-07,1.75%,83.30000305175781,101.8499984741211,119.88999938964844
2018-06-08,1.75%,83.27999877929688,101.70999908447266,119.52999877929688
2018-06-11,1.75%,83.25,101.61000061035156,119.30999755859376
2018-06-12,1.75%,83.20999908447266,101.5500030517578,119.33999633789062
2018-06-13,1.75%,83.16999816894531,101.43000030517578,119.27999877929688
2018-06-14,2.00%,83.19999694824219,101.75,120.2699966430664
2018-06-15,2.00%,83.23999786376953,101.83000183105467,120.37999725341795
2018-06-18,2.00%,83.26000213623047,101.87999725341795,120.2699966430664
2018-06-19,2.00%,83.29000091552734,102.1500015258789,120.97000122070312
2018-06-20,2.00%,83.25,101.81999969482422,119.91000366210938
2018-06-21,2.00%,83.30000305175781,102.08999633789062,120.54000091552734
2018-06-22,2.00%,83.30999755859375,102.11000061035156,120.52999877929688
2018-06-25,2.00%,83.33999633789062,102.25,120.8000030517578
2018-06-26,2.00%,83.33999633789062,102.3000030517578,120.97000122070312
2018-06-27,2.00%,83.38999938964844,102.69000244140624,122.11000061035156
2018-06-28,2.00%,83.38999938964844,102.58999633789062,122.13999938964844
2018-06-29,2.00%,83.37000274658203,102.51000213623048,121.72000122070312
2018-07-02,2.00%,83.2300033569336,102.25,121.3499984741211
2018-07-03,2.00%,83.26000213623047,102.51000213623048,122.0
2018-07-05,2.00%,83.25,102.5199966430664,122.3499984741211
2018-07-06,2.00%,83.2699966430664,102.61000061035156,122.75
2018-07-09,2.00%,83.22000122070312,102.3499984741211,121.95999908447266
2018-07-10,2.00%,83.20999908447266,102.2699966430664,121.9499969482422
2018-07-11,2.00%,83.23999786376953,102.4800033569336,122.41999816894533
2018-07-12,2.00%,83.2300033569336,102.44000244140624,122.41000366210938
2018-07-13,2.00%,83.25,102.61000061035156,122.72000122070312
2018-07-16,2.00%,83.2300033569336,102.44000244140624,122.20999908447266
2018-07-17,2.00%,83.22000122070312,102.37999725341795,121.9800033569336
2018-07-18,2.00%,83.20999908447266,102.3000030517578,121.48999786376952
2018-07-19,2.00%,83.25,102.58000183105467,122.26000213623048
2018-07-20,2.00%,83.25,102.22000122070312,120.76000213623048
2018-07-23,2.00%,83.19999694824219,101.72000122070312,119.2699966430664
2018-07-24,2.00%,83.20999908447266,101.79000091552734,119.68000030517578
2018-07-25,2.00%,83.18000030517578,101.72000122070312,119.48999786376952
2018-07-26,2.00%,83.18000030517578,101.61000061035156,119.26000213623048
2018-07-27,2.00%,83.19000244140625,101.7699966430664,119.45999908447266
2018-07-30,2.00%,83.19000244140625,101.63999938964844,119.0500030517578
2018-07-31,2.00%,83.19000244140625,101.77999877929688,119.6999969482422
2018-08-01,2.00%,83.05999755859375,101.33999633789062,118.45999908447266
2018-08-02,2.00%,83.11000061035156,101.45999908447266,118.62999725341795
2018-08-03,2.00%,83.12000274658203,101.72000122070312,119.22000122070312
2018-08-06,2.00%,83.13999938964844,101.7699966430664,119.29000091552734
2018-08-07,2.00%,83.11000061035156,101.55999755859376,118.66999816894533
2018-08-08,2.00%,83.12000274658203,101.6500015258789,118.79000091552734
2018-08-09,2.00%,83.16999816894531,101.93000030517578,119.79000091552734
2018-08-10,2.00%,83.25,102.37000274658205,120.66000366210938
2018-08-13,2.00%,83.2300033569336,102.33999633789062,120.41000366210938
2018-08-14,2.00%,83.2300033569336,102.23999786376952,120.13999938964844
2018-08-15,2.00%,83.2699966430664,102.48999786376952,120.83999633789062
2018-08-16,2.00%,83.25,102.45999908447266,120.83000183105467
2018-08-17,2.00%,83.27999877929688,102.5,120.9800033569336
2018-08-20,2.00%,83.33000183105469,102.81999969482422,121.79000091552734
2018-08-21,2.00%,83.30999755859375,102.68000030517578,121.37999725341795
2018-08-22,2.00%,83.33000183105469,102.87000274658205,121.86000061035156
2018-08-23,2.00%,83.31999969482422,102.86000061035156,122.0500030517578
2018-08-24,2.00%,83.33000183105469,102.88999938964844,122.29000091552734
2018-08-27,2.00%,83.30000305175781,102.66000366210938,121.58999633789062
2018-08-28,2.00%,83.2699966430664,102.43000030517578,120.86000061035156
2018-08-29,2.00%,83.26000213623047,102.4000015258789,121.0199966430664
2018-08-30,2.00%,83.31999969482422,102.58999633789062,121.27999877929688
2018-08-31,2.00%,83.33999633789062,102.61000061035156,121.0
2018-09-04,2.00%,83.19000244140625,102.16999816894533,120.02999877929688
2018-09-05,2.00%,83.19000244140625,102.16000366210938,119.70999908447266
2018-09-06,2.00%,83.22000122070312,102.37000274658205,120.1500015258789
2018-09-07,2.00%,83.12999725341797,101.91000366210938,119.12999725341795
2018-09-10,2.00%,83.13999938964844,101.97000122070312,119.56999969482422
2018-09-11,2.00%,83.08999633789062,101.5999984741211,118.66000366210938
2018-09-12,2.00%,83.08999633789062,101.72000122070312,118.94000244140624
2018-09-13,2.00%,83.0999984741211,101.70999908447266,119.12000274658205
2018-09-14,2.00%,83.06999969482422,101.5199966430664,118.5500030517578
2018-09-17,2.00%,83.05000305175781,101.54000091552734,118.5500030517578
2018-09-18,2.00%,83.04000091552734,101.12000274658205,117.30999755859376
2018-09-19,2.00%,83.0199966430664,100.9499969482422,116.61000061035156
2018-09-20,2.00%,83.05000305175781,100.95999908447266,117.1500015258789
2018-09-21,2.00%,83.02999877929688,101.0,117.0999984741211
2018-09-24,2.00%,83.02999877929688,100.88999938964844,116.8000030517578
2018-09-25,2.00%,83.04000091552734,100.79000091552734,116.68000030517578
2018-09-26,2.00%,83.05000305175781,101.12000274658205,117.5
2018-09-27,2.25%,83.05000305175781,101.12000274658205,117.58000183105467
2018-09-28,2.25%,83.08999633789062,101.16999816894533,117.2699966430664
2018-10-01,2.25%,82.93000030517578,100.70999908447266,116.1500015258789
2018-10-02,2.25%,82.95999908447266,100.97000122070312,116.86000061035156
2018-10-03,2.25%,82.91999816894531,100.22000122070312,114.83000183105467
2018-10-04,2.25%,82.9000015258789,99.95999908447266,114.0199966430664
2018-10-05,2.25%,82.88999938964844,99.72000122070312,113.04000091552734
2018-10-08,2.25%,82.87000274658203,99.76000213623048,112.66000366210938
2018-10-09,2.25%,82.9000015258789,99.9499969482422,113.8000030517578
2018-10-10,2.25%,82.91999816894531,100.0,113.48999786376952
2018-10-11,2.25%,82.94999694824219,100.41000366210938,114.87000274658205
2018-10-12,2.25%,82.94999694824219,100.29000091552734,114.47000122070312
2018-10-15,2.25%,82.9800033569336,100.3499984741211,114.41999816894533
2018-10-16,2.25%,82.94999694824219,100.33999633789062,114.68000030517578
2018-10-17,2.25%,82.94999694824219,100.0500030517578,114.0
2018-10-18,2.25%,83.0,100.2300033569336,113.95999908447266
2018-10-19,2.25%,82.94999694824219,100.11000061035156,113.70999908447266
2018-10-22,2.25%,82.93000030517578,100.12999725341795,113.55999755859376
2018-10-23,2.25%,82.9800033569336,100.38999938964844,113.91999816894533
2018-10-24,2.25%,83.11000061035156,100.93000030517578,114.77999877929688
2018-10-25,2.25%,83.08000183105469,100.69000244140624,114.3000030517578
2018-10-26,2.25%,83.12999725341797,101.13999938964844,114.98999786376952
2018-10-29,2.25%,83.16000366210938,101.12999725341795,114.7300033569336
2018-10-30,2.25%,83.12000274658203,100.91000366210938,114.16000366210938
2018-10-31,2.25%,83.08000183105469,100.66000366210938,113.58000183105467
2018-11-01,2.25%,82.9800033569336,100.52999877929688,113.41000366210938
2018-11-02,2.25%,82.87999725341797,99.97000122070312,112.0
2018-11-05,2.25%,82.91000366210938,100.02999877929688,112.44000244140624
2018-11-06,2.25%,82.88999938964844,99.91999816894533,112.37000274658205
2018-11-07,2.25%,82.86000061035156,99.91999816894533,112.5199966430664
2018-11-08,2.25%,82.8499984741211,99.77999877929688,112.51000213623048
2018-11-09,2.25%,82.88999938964844,100.16999816894533,113.3499984741211
2018-11-12,2.25%,82.94999694824219,100.47000122070312,114.08999633789062
2018-11-13,2.25%,82.95999908447266,100.5500030517578,114.0199966430664
2018-11-14,2.25%,83.0199966430664,100.76000213623048,114.08999633789062
2018-11-15,2.25%,83.05999755859375,100.83000183105467,114.04000091552734
2018-11-16,2.25%,83.12000274658203,101.13999938964844,114.6999969482422
2018-11-19,2.25%,83.19000244140625,101.29000091552734,115.0199966430664
2018-11-20,2.25%,83.16999816894531,101.2699966430664,115.05999755859376
2018-11-21,2.25%,83.16999816894531,101.25,115.0199966430664
2018-11-23,2.25%,83.1500015258789,101.30999755859376,115.13999938964844
2018-11-26,2.25%,83.16000366210938,101.2300033569336,114.87999725341795
2018-11-27,2.25%,83.16999816894531,101.33000183105467,115.01000213623048
2018-11-28,2.25%,83.19999694824219,101.31999969482422,114.4499969482422
2018-11-29,2.25%,83.22000122070312,101.58000183105467,114.9000015258789
2018-11-30,2.25%,83.25,101.77999877929688,115.33000183105467
2018-12-03,2.25%,83.04000091552734,101.79000091552734,115.87999725341795
2018-12-04,2.25%,83.0999984741211,102.26000213623048,117.81999969482422
2018-12-06,2.25%,83.18000030517578,102.5199966430664,118.19000244140624
2018-12-07,2.25%,83.2699966430664,102.81999969482422,118.41000366210938
2018-12-10,2.25%,83.2699966430664,102.87999725341795,118.9000015258789
2018-12-11,2.25%,83.19000244140625,102.62000274658205,118.87999725341795
2018-12-12,2.25%,83.18000030517578,102.33999633789062,118.3499984741211
2018-12-13,2.25%,83.26000213623047,102.4000015258789,118.06999969482422
2018-12-14,2.25%,83.30999755859375,102.55999755859376,118.4800033569336
2018-12-17,2.25%,83.38999938964844,102.86000061035156,119.16999816894533
2018-12-18,2.25%,83.31999969482422,102.9000015258789,119.5999984741211
2018-12-19,2.25%,83.33999633789062,103.26000213623048,121.18000030517578
2018-12-20,2.50%,83.33000183105469,103.12999725341795,120.73999786376952
2018-12-21,2.50%,83.38999938964844,103.22000122070312,120.72000122070312
2018-12-24,2.50%,83.45999908447266,103.4800033569336,121.31999969482422
2018-12-26,2.50%,83.37999725341797,102.98999786376952,120.0199966430664
2018-12-27,2.50%,83.47000122070312,103.25,120.04000091552734
2018-12-28,2.50%,83.58999633789062,103.80999755859376,121.0500030517578
2018-12-31,2.50%,83.62000274658203,104.1999969482422,121.51000213623048
2019-01-02,2.50%,83.62999725341797,104.41999816894533,122.1500015258789
2019-01-03,2.50%,83.80000305175781,105.25,123.54000091552734
2019-01-04,2.50%,83.62000274658203,104.4000015258789,122.11000061035156
2019-01-07,2.50%,83.55999755859375,104.11000061035156,121.75
2019-01-08,2.50%,83.51000213623047,103.8499984741211,121.43000030517578
2019-01-09,2.50%,83.55000305175781,103.91000366210938,121.23999786376952
2019-01-10,2.50%,83.55999755859375,103.86000061035156,120.45999908447266
2019-01-11,2.50%,83.61000061035156,104.16999816894533,120.93000030517578
2019-01-14,2.50%,83.61000061035156,104.11000061035156,120.4800033569336
2019-01-15,2.50%,83.63999938964844,104.01000213623048,120.04000091552734
2019-01-16,2.50%,83.62000274658203,103.9499969482422,120.16000366210938
