Date,QQQ,SOXX,XBI,XOP,IYH
2018-04-20,162.3000030517578,172.22000122070312,88.93000030517578,155.44000244140625,173.9199981689453
2018-04-23,161.88999938964844,169.92999267578125,88.05999755859375,156.47999572753906,174.5500030517578
2018-04-24,158.4600067138672,168.55999755859375,86.44999694824219,154.55999755859375,173.02000427246094
2018-04-25,158.64999389648438,168.35000610351562,86.3499984741211,156.47999572753906,173.67999267578125
2018-04-26,161.99000549316406,171.7899932861328,87.83999633789062,158.60000610351562,175.8800048828125
2018-04-27,162.08999633789062,170.58999633789062,88.41999816894531,155.72000122070312,176.8800048828125
2018-04-30,160.94000244140625,168.72000122070312,86.9800033569336,157.52000427246094,173.9499969482422
2018-05-01,162.77999877929688,171.49000549316406,87.91000366210938,156.8000030517578,174.08999633789062
2018-05-02,161.82000732421875,170.72999572753906,87.44999694824219,158.24000549316406,171.64999389648438
2018-05-03,161.8000030517578,171.75,85.91999816894531,155.55999755859375,170.58999633789062
2018-05-04,164.8699951171875,175.77999877929688,87.37000274658203,158.44000244140625,171.97999572753906
2018-05-07,166.24000549316406,177.47999572753906,88.5,159.39999389648438,171.89999389648438
2018-05-08,166.07000732421875,178.52999877929688,88.06999969482422,162.67999267578125,170.57000732421875
2018-05-09,167.8800048828125,181.25,89.80000305175781,165.55999755859375,171.8300018310547
2018-05-10,169.6199951171875,184.5500030517578,89.04000091552734,166.32000732421875,174.0399932861328
2018-05-11,169.4600067138672,183.1999969482422,91.6500015258789,165.0800018310547,176.6300048828125
2018-05-14,169.75,185.44000244140625,92.81999969482422,167.16000366210938,177.7899932861328
2018-05-15,167.8699951171875,183.42999267578125,92.27999877929688,167.8000030517578,175.52000427246094
2018-05-16,168.97999572753906,185.7899932861328,93.45999908447266,168.9199981689453,176.5500030517578
2018-05-17,168.3300018310547,185.25,93.77999877929688,174.0800018310547,176.64999389648438
2018-05-18,167.4600067138672,182.60000610351562,93.56999969482422,172.63999938964844,177.27000427246094
2018-05-21,168.39999389648438,184.42999267578125,91.77999877929688,176.8800048828125,177.1199951171875
2018-05-22,168.17999267578125,185.4600067138672,92.20999908447266,172.32000732421875,176.85000610351562
2018-05-23,169.60000610351562,186.4600067138672,92.44000244140625,171.36000061035156,177.36000061035156
2018-05-24,169.5500030517578,187.2100067138672,92.7300033569336,168.83999633789062,176.8300018310547
2018-05-25,169.72000122070312,188.72000122070312,93.0,163.52000427246094,176.83999633789062
2018-05-29,168.97000122070312,187.5800018310547,92.47000122070312,164.24000549316406,175.0800018310547
2018-05-30,170.17999267578125,188.8000030517578,94.16000366210938,170.32000732421875,177.5
2018-05-31,170.07000732421875,187.42999267578125,94.66999816894531,169.0,175.75999450683594
2018-06-01,172.74000549316406,191.6999969482422,96.6500015258789,168.60000610351562,177.77000427246094
2018-06-04,174.3000030517578,193.22000122070312,96.44000244140625,164.67999267578125,178.42999267578125
2018-06-05,174.83999633789062,194.13999938964844,97.16999816894531,164.27999877929688,178.2899932861328
2018-06-06,175.86000061035156,195.3699951171875,97.7699966430664,164.67999267578125,180.3000030517578
2018-06-07,174.42999267578125,193.6300048828125,96.55000305175781,168.83999633789062,180.2100067138672
2018-06-08,174.44000244140625,191.89999389648438,96.30000305175781,168.16000366210938,181.4199981689453
2018-06-11,174.91000366210938,191.52999877929688,95.91999816894531,169.36000061035156,181.72999572753906
2018-06-12,175.8300018310547,192.52000427246094,96.93000030517578,168.72000122070312,181.6999969482422
2018-06-13,175.82000732421875,192.22999572753906,97.18000030517578,168.63999938964844,181.5800018310547
2018-06-14,177.60000610351562,193.3800048828125,97.58999633789062,166.8000030517578,182.5399932861328
2018-06-15,176.97999572753906,193.2100067138672,97.18000030517578,161.67999267578125,183.10000610351562
2018-06-18,176.5,191.35000610351562,97.44999694824219,165.16000366210938,181.4600067138672
2018-06-19,176.0,189.25,98.8499984741211,166.60000610351562,181.86000061035156
2018-06-20,177.25,190.16000366210938,101.1500015258789,169.44000244140625,182.38999938964844
2018-06-21,175.7100067138672,187.8000030517578,99.05999755859375,165.0399932861328,181.30999755859375
2018-06-22,175.32000732421875,186.30999755859375,99.08000183105469,170.36000061035156,182.0500030517578
2018-06-25,171.3699951171875,180.8300018310547,96.4000015258789,165.8800048828125,180.14999389648438
2018-06-26,172.07000732421875,180.85000610351562,96.7300033569336,169.83999633789062,179.19000244140625
2018-06-27,169.72999572753906,176.52999877929688,93.62000274658203,172.16000366210938,177.36000061035156
2018-06-28,171.19000244140625,177.8699951171875,94.16999816894531,171.63999938964844,177.8000030517578
2018-06-29,171.64999389648438,178.24000549316406,95.19000244140625,172.24000549316406,178.17999267578125
2018-07-02,172.8000030517578,179.36000061035156,96.29000091552734,168.9600067138672,178.75999450683594
2018-07-03,170.8000030517578,176.08999633789062,97.01000213623047,170.72000122070312,179.30999755859375
2018-07-05,172.9199981689453,180.8000030517578,97.48999786376953,170.47999572753906,180.99000549316406
2018-07-06,175.61000061035156,183.02000427246094,100.25,173.63999938964844,183.75999450683594
2018-07-09,177.19000244140625,184.19000244140625,100.08999633789062,178.0800018310547,184.92999267578125
2018-07-10,177.32000732421875,186.13999938964844,99.63999938964844,177.8000030517578,185.77000427246094
2018-07-11,176.4199981689453,181.36000061035156,99.7300033569336,173.1199951171875,184.35000610351562
2018-07-12,179.4600067138672,182.5800018310547,100.83999633789062,172.67999267578125,186.52000427246094
2018-07-13,179.61000061035156,181.9199981689453,100.55999755859375,172.75999450683594,186.86000061035156
2018-07-16,179.17999267578125,181.6699981689453,98.91999816894531,169.27999877929688,185.50999450683594
2018-07-17,180.27000427246094,184.27999877929688,100.3499984741211,169.36000061035156,186.64999389648438
2018-07-18,179.92999267578125,185.6999969482422,100.12999725341797,169.8000030517578,186.75
2018-07-19,179.02999877929688,185.2899932861328,100.4000015258789,170.67999267578125,185.8699951171875
2018-07-20,178.99000549316406,184.4199981689453,100.12999725341797,170.0,185.5800018310547
2018-07-23,179.55999755859375,184.6699981689453,99.80999755859375,169.1999969482422,186.00999450683594
2018-07-24,180.3000030517578,182.66000366210938,97.75,170.75999450683594,187.39999389648438
2018-07-25,182.82000732421875,183.35000610351562,97.72000122070312,171.9600067138672,189.4499969482422
2018-07-26,180.0500030517578,186.92999267578125,97.63999938964844,172.52000427246094,189.32000732421875
2018-07-27,177.6199951171875,186.10000610351562,94.97000122070312,169.0,187.7100067138672
2018-07-30,175.11000061035156,184.27999877929688,93.41999816894531,172.0399932861328,187.6699981689453
2018-07-31,176.4499969482422,185.5,95.29000091552734,172.0800018310547,189.69000244140625
2018-08-01,177.1199951171875,185.22999572753906,95.37000274658203,169.36000061035156,189.89999389648438
2018-08-02,179.52999877929688,187.0500030517578,95.9800033569336,169.8800048828125,190.6300048828125
2018-08-03,180.0800018310547,187.44000244140625,94.70999908447266,168.0,191.6300048828125
2018-08-06,181.13999938964844,188.57000732421875,94.88999938964844,169.1199951171875,191.88999938964844
2018-08-07,181.8000030517578,190.07000732421875,95.94999694824219,169.44000244140625,192.11000061035156
2018-08-08,182.02000427246094,190.50999450683594,95.41000366210938,166.8000030517578,192.27000427246094
