Date,Nasdaq,DJIA,S&P500,nasdaq_ma5,nasdaq_ma20,nasdaq_ma60,nasdaq_ma120,nasdaq_ma200,dow_ma5,dow_ma20,dow_ma60,dow_ma120,dow_ma200,s_p_ma5,s_p_ma20,s_p_ma60,s_p_ma120,s_p_ma200
2020-10-05,11332.490234375,28148.640625,3408.60009765625,11197.355859375,10991.44794921875,11004.231477864583,10220.142651367189,9606.449780273437,27776.5421875,27593.87373046875,27486.64098307292,26266.731575520836,26266.466171875,3367.2580078125,3341.2080078125,3342.154341634114,3171.3616739908853,3112.866300048828
2020-10-06,11154.599609375,27772.759765625,3360.969970703125,11211.22578125,11006.793408203124,11016.960807291667,10241.994645182293,9617.7866796875,27840.562109375,27607.4671875,27514.756966145836,26302.02390950521,26263.445166015623,3372.3580078125,3342.664501953125,3345.583508300781,3176.040173339844,3113.6442993164064
2020-10-07,11364.599609375,28303.4609375,3419.43994140625,11250.64375,11017.94541015625,11031.5611328125,10264.61514485677,9629.984877929688,27944.914453125,27625.61669921875,27542.438151041668,26335.86533203125,26262.687021484377,3383.64599609375,3343.6885009765624,3349.282173665365,3180.580839029948,3114.635399169922
2020-10-08,11420.98046875,28425.509765625,3446.830078125,11269.537890625,11043.01494140625,11046.069303385417,10288.450561523438,9642.361528320313,28066.636328125,27670.16318359375,27568.361653645832,26375.657584635417,26262.056923828124,3396.852001953125,3349.0705078125,3352.953340657552,3185.7780904134115,3115.7494995117186
2020-10-09,11579.9404296875,28586.900390625,3477.139892578125,11370.5220703125,11079.33447265625,11064.50447591146,10316.089811197917,9655.496831054688,28247.454296875,27716.226171875,27599.231477864585,26422.057747395836,26262.4141796875,3422.59599609375,3355.87900390625,3357.3128377278645,3191.949589029948,3117.018299560547
2020-10-12,11876.259765625,28837.51953125,3534.219970703125,11479.2759765625,11120.31494140625,11087.38896484375,10344.263810221357,9669.766181640623,28385.230078125,27758.43564453125,27635.32431640625,26466.73857421875,26263.49482421875,3447.719970703125,3363.4130004882813,3362.4710042317706,3198.073838297526,3118.489849853516
2020-10-13,11863.900390625,28679.810546875,3511.929931640625,11621.1361328125,11153.9939453125,11105.669140625,10372.340063476562,9684.052583007811,28566.640234375,27792.64619140625,27668.640006510417,26509.776497395836,26263.667578125,3477.911962890625,3368.949499511719,3366.8058349609373,3204.0249206542967,3119.849399414062
2020-10-14,11768.73046875,28514.0,3488.669921875,11701.9623046875,11189.906982421877,11123.808642578126,10398.45848795573,9698.166284179688,28608.748046875,27816.7271484375,27696.533333333333,26549.26591796875,26263.926875,3491.757958984375,3374.10849609375,3370.661999511719,3209.4576700846355,3121.186298828125
2020-10-15,11713.8701171875,28494.19921875,3483.340087890625,11760.540234375,11230.086474609376,11140.60431315104,10423.322737630207,9711.87263671875,28622.4859375,27846.3380859375,27721.339322916665,26585.60275065104,26263.705673828124,3499.0599609375,3380.425,3374.117333984375,3214.4981709798176,3122.4490991210937
2020-10-16,11671.5595703125,28606.310546875,3483.81005859375,11778.8640625,11274.000439453124,11160.773307291667,10448.854646809896,9724.769482421874,28626.36796875,27893.7826171875,27753.9056640625,26623.142415364586,26262.39322265625,3500.393994140625,3388.642004394532,3378.2531697591144,3219.668339029948,3123.578898925781
2020-10-19,11478.8798828125,28195.419921875,3426.919921875,11699.3880859375,11309.004443359376,11179.368310546875,10470.222729492189,9737.060034179687,28497.948046875,27946.16865234375,27782.664485677084,26652.82208658854,26260.19591796875,3478.933984375,3395.9349975585938,3381.7746704101564,3223.730088297526,3124.539248046875
2020-10-20,11516.490234375,28308.7890625,3443.1201171875,11629.9060546875,11336.64697265625,11195.705322265623,10492.113899739585,9749.28513671875,28423.74375,27997.19912109375,27811.39814453125,26685.84765625,26258.222958984374,3465.172021484375,3402.3125,3385.1698404947915,3228.1525065104165,3125.523448486328
2020-10-21,11484.6904296875,28210.8203125,3435.56005859375,11573.098046875,11379.231982421876,11213.748665364585,10516.11173502604,9761.365688476562,28363.1078125,28069.58359375,27841.923828125,26723.24041341146,26256.35866210937,3454.550048828125,3412.244506835937,3388.788509114583,3233.192923990885,3126.515349121093
2020-10-22,11506.009765625,28363.66015625,3453.489990234375,11531.5259765625,11420.918994140626,11229.799820963544,10539.405900065103,9773.249536132813,28337.0,28146.99462890625,27872.325325520836,26761.689583333333,26254.45151367188,3448.580029296875,3422.589501953125,3392.039343261719,3238.282507324219,3127.517548828125
2020-10-23,11548.2802734375,28335.5703125,3465.389892578125,11506.8701171875,11452.655029296877,11245.807666015626,10562.23223470052,9784.9737890625,28282.851953125,28205.07509765625,27906.023990885416,26798.793587239583,26251.34486328125,3444.89599609375,3430.935998535156,3395.692175292969,3243.257090250651,3128.4709985351565
2020-10-26,11358.9404296875,27685.380859375,3400.969970703125,11482.8822265625,11464.725537109374,11256.035514322915,10583.103491210935,9795.874189453123,28180.844140625,28210.14111328125,27926.975,26832.29975585937,26245.652919921875,3439.706005859375,3433.4044921875,3397.856339518229,3247.8616739908853,3129.14909790039
2020-10-27,11431.349609375,27463.189453125,3390.679931640625,11465.8541015625,11482.030517578123,11264.844677734374,10603.534236653646,9806.6612890625,28011.72421875,28210.667578125,27940.288151041663,26862.193912760416,26238.43361328125,3429.21796875,3436.164990234375,3399.4575032552084,3252.107423909505,3129.661848144531
2020-10-28,11004.8701171875,26519.94921875,3271.030029296875,11369.8900390625,11473.89853515625,11265.90634765625,10619.230485026044,9815.428989257813,27673.55,28147.580078125,27935.146126302083,26880.432486979167,26226.335009765626,3396.311962890625,3431.5664916992187,3398.866170247396,3254.951007080078,3129.601248779297
2020-10-29,11185.58984375,26659.109375,3310.110107421875,11305.8060546875,11466.8525390625,11269.026171875,10635.840901692707,9825.0634375,27332.63984375,28089.69052734375,27926.10595703125,26900.74181315104,26214.479453125,3367.635986328125,3428.0319946289064,3398.5718383789062,3258.117008463542,3129.7053491210936
2020-10-30,10911.58984375,26501.599609375,3269.9599609375,11178.46796875,11458.6810546875,11265.751497395831,10651.749568684896,9832.835737304687,26965.845703125,28030.62998046875,27911.349609375,26923.54864908854,26200.499248046875,3328.55,3424.108996582031,3397.2518391927083,3261.449007161458,3129.4710986328123
2020-11-02,10957.6103515625,26925.05078125,3310.239990234375,11098.201953125,11439.937060546876,11264.861995442709,10669.203238932292,9840.679086914062,26813.7796875,27969.45048828125,27902.87578125,26954.19098307292,26188.38400390625,3310.40400390625,3419.1909912109377,3396.567838541667,3265.5343404134114,3129.374197998047
2020-11-03,11160.5703125,27480.029296875,3369.159912109375,11044.04609375,11440.235595703123,11268.065494791666,10687.676993815105,9849.627890625,26817.14765625,27954.81396484375,27897.685611979166,26986.313395182293,26179.803955078125,3306.1,3419.60048828125,3396.7126708984374,3269.8398396809894,3129.6160473632813
2020-11-04,11590.7802734375,27847.66015625,3443.43994140625,11161.228125,11451.54462890625,11281.531494140623,10709.14549967448,9860.662944335938,27082.68984375,27932.02392578125,27900.364778645835,27020.99873046875,26173.110908203125,3340.581982421875,3420.80048828125,3398.5418375651043,3274.671006266276,3130.2244970703123
2020-11-05,11890.9296875,28390.1796875,3510.449951171875,11302.29609375,11475.04208984375,11296.176318359376,10731.279663085938,9873.105190429687,27428.90390625,27930.257421875,27907.253776041667,27052.60548502604,26169.261357421878,3380.649951171875,3423.981481933594,3400.710168457031,3279.30883992513,3131.149046630859
2020-11-06,11895.23046875,28323.400390625,3509.43994140625,11499.02421875,11490.806591796874,11310.38849283854,10753.864086914062,9886.006791992188,27793.2640625,27917.082421875,27914.365104166667,27086.909993489586,26165.92970703125,3428.545947265625,3425.596484375,3402.977001953125,3284.1963399251304,3132.218896484375
2020-11-09,11713.7802734375,29157.970703125,3550.5,11650.258203125,11482.6826171875,11321.963167317708,10773.347420247395,9898.879145507812,28239.848046875,27933.10498046875,27934.814290364586,27125.093912760414,26169.040556640623,3476.59794921875,3426.410485839844,3405.9378336588543,3289.0204223632813,3133.7532470703127
2020-11-10,11553.8603515625,29420.919921875,3545.530029296875,11728.9162109375,11467.180615234374,11329.031998697918,10792.255590820312,9910.300048828123,28628.026171875,27970.16044921875,27961.081119791663,27166.317252604167,26172.530908203124,3511.87197265625,3428.0904907226563,3408.6635009765623,3293.9955891927084,3135.099697265625
2020-11-11,11786.4296875,29397.630859375,3572.659912109375,11768.04609375,11468.065576171875,11338.625162760416,10812.770922851563,9922.856396484374,28938.0203125,28014.3419921875,27988.07379557292,27207.42117513021,26175.84681640625,3537.715966796875,3432.289990234375,3411.7114990234377,3299.1390055338543,3136.595997314453
2020-11-12,11709.58984375,29080.169921875,3537.010009765625,11731.778125,11467.8515625,11348.010660807293,10832.515673828126,9934.909697265624,29076.018359375,28043.64052734375,28011.195279947915,27241.463346354165,26176.95046875,3543.027978515625,3434.973486328125,3414.4141642252603,3303.6826721191405,3137.8627478027342
2020-11-13,11829.2900390625,29479.810546875,3585.14990234375,11718.5900390625,11475.7380859375,11357.416324869791,10852.656754557293,9948.3014453125,29307.300390625,28087.31552734375,28040.19661458333,27274.22618815104,26183.069375,3558.169970703125,3440.040478515625,3417.741495768229,3308.2578389485675,3139.660897216797
2020-11-16,11924.1298828125,29950.439453125,3626.909912109375,11760.6599609375,11498.0005859375,11367.621826171877,10873.949584960938,9961.555092773437,29465.794140625,28175.06650390625,28073.865104166667,27312.141178385416,26190.82251953125,3573.451953125,3450.039978027344,3421.570662434896,3313.234338378906,3141.5508471679686
2020-11-17,11899.33984375,29783.349609375,3609.530029296875,11829.755859375,11517.14306640625,11376.282161458334,10894.02849934896,9973.711943359374,29538.280078125,28248.79453125,28098.44658203125,27348.80984700521,26195.70111328125,3586.251953125,3458.3604736328125,3424.541495768229,3317.944504801432,3143.110546875
2020-11-18,11801.599609375,29438.419921875,3567.7900390625,11832.78984375,11532.988525390623,11381.867659505207,10912.774747721354,9985.17654296875,29546.437890625,28310.17451171875,28118.27958984375,27381.83818359375,26196.43896484375,3585.277978515625,3464.97197265625,3426.6109944661457,3322.21167195638,3144.276047363281
2020-11-19,11904.7099609375,29483.23046875,3581.8701171875,11871.8138671875,11552.92353515625,11385.861832682293,10931.910831705727,9996.839340820312,29627.05,28366.15302734375,28137.46809895833,27413.009684244797,26196.95626953125,3594.25,3471.390979003906,3428.3299967447915,3326.387089029948,3145.4564978027342
2020-11-20,11854.9697265625,29263.48046875,3557.5400390625,11876.9498046875,11568.2580078125,11389.688997395831,10950.011328125,10008.511640625,29583.783984375,28412.54853515625,28150.32161458333,27437.95626627604,26197.76112304688,3588.72802734375,3475.998486328125,3429.546496582031,3330.0093383789062,3146.6056481933592
2020-11-23,11880.6298828125,29591.26953125,3577.590087890625,11868.2498046875,11594.34248046875,11392.772330729167,10968.884830729166,10019.772841796876,29511.95,28507.84296875,28165.944954427083,27465.535009765623,26199.333369140622,3578.8640625,3484.8294921875,3430.706164550781,3333.886338297526,3147.7331481933597
2020-11-24,12036.7900390625,30046.240234375,3635.409912109375,11895.73984375,11624.614501953123,11397.12783203125,10987.40741373698,10031.76208984375,29564.528125,28636.9955078125,28192.8814453125,27489.9955078125,26203.18287109375,3584.0400390625,3497.0659912109377,3432.957828776042,3337.5653381347656,3149.121447753906
